Year,Month,DWT_CONV_CFLUX_GRC (PgC/month),DWT_CONV_CFLUX_DRIBBLED (PgC/month),ER (PgC/month),GPP (PgC/month),HR (PgC/month),LAND_UPTAKE (PgC/month),LAND_USE_FLUX (PgC/month),NBP (PgC/month),NEE (PgC/month),NEP (PgC/month),NPP (PgC/month),PFT_FIRE_CLOSS (PgC/month),WOOD_HARVESTC (PgC/month),WOODC_ALLOC (PgC/month),WOODC_LOSS (PgC/month),PBOT (Pa),PCO2 (Pa),XCO2 (ppm),QBOT (kg/kg),TBOT (K),TOTECOSYSC (PgC),TOTSOMC (PgC),TOTLITC (PgC),TOTVEGC (PgC),TOTVEGC_ABG (PgC),WOODC (PgC),FRAC_VEG,AREA (km^2),BARE_AREA (km^2),FOREST_AREA (km^2),SHRUB_AREA (km^2),GRASS_AREA (km^2),CROP_AREA (km^2),PRECC (mm/month),PRECL (mm/month),PRECSC (mm/month),PRECSL (mm/month),SFCO2 (PgC/month),SFCO2_FFF (PgC/month),SFCO2_LND (PgC/month),SFCO2_OCN (PgC/month),TMCO2 (PgC),TMCO2_FFF (PgC),TMCO2_LND (PgC),TMCO2_OCN (PgC),TREFHT (K),PRECIP (mm/month)
2015,11,0.048904010952810495,0.0,11.605386942392215,11.467228556284681,3.990542474639369,0.2989854820043547,0.14572738587048661,-0.44539642476593144,0.44471292312664445,-0.13815655358939694,3.8523858565895353,0.1526452891766894,0.08095476698599668,0.923011280974606,0.9456546486035222,92700.586,38.707287,422.1212,0.006760824,279.80273,2853.7583,1915.0482,27.175968,772.0223,468.6523,575.6119,0.8720234,10302.784,34665680.0,41755880.0,11258788.0,27516270.0,15372624.0,40.655942559674706,49.30805869865782,0.0745972728583459,7.292492808265312,12.268806971478332,10.120923748137843,4.820870175335321,-3.2513861535711817,10773.696740825677,10864.902946811613,2962.3019046321897,7313.390168659766,286.6176337111262,97.33109133945618
2015,12,0.5151527127054578,0.0,11.157869850285351,11.64067466306733,3.63415420979436,-0.18586427552236273,0.599643752866541,-0.41454721404079464,0.4137795725000615,0.4828039754102065,4.11695810907986,0.28159952480564243,0.08353573218755628,0.7769268518131867,0.9749796634423546,92805.44,38.863216,422.9668,0.0062095295,277.28925,2853.8154,1915.2145,27.399893,771.6894,468.3202,575.4535,0.8720234,10302.784,34664276.0,41760572.0,11258300.0,27506976.0,15379118.0,39.52319148422631,52.948287457456445,0.09621404200448523,7.1550937405295185,12.698758901473456,11.17786245763356,4.415055384745657,-3.493105668952391,10782.593907824235,10875.68038257438,2969.572508922058,7391.747306394093,285.8425893988587,99.72278672421677
2016,1,0.6109067076977226,0.0,10.448524000821635,11.019190122897271,3.224115785997128,-0.08709652242941957,0.6932933564712584,-0.6070699844258343,0.6061967579171323,0.5706665788238752,3.7947828215692425,0.4577324936235527,0.08585751670580066,0.7637881080881925,0.9862308189440228,92793.26,39.186295,426.3816,0.005980485,275.82794,2852.9365,1915.2457,27.230988,770.4442,467.54947,574.38574,0.8720234,10302.784,34662776.0,41765200.0,11257818.0,27497624.0,15385825.0,40.36278560997445,51.370413031447576,0.10623667112980655,7.028806756762809,16.455923511988097,11.567616448068117,7.054845985548655,-2.6022244946929427,10803.487382515283,10887.223645467206,2977.394946632768,7450.044700799377,285.34255198931675,98.86824206931465
2016,2,0.04289362495910609,0.0,9.644443105207756,9.776801319094375,2.9798296382068656,0.30019644927961053,0.1366949831663078,-0.437714729741856,0.4368914582300931,0.13235933979558467,3.11218840215588,0.40369842427026015,0.0774317333707586,0.7085742887284141,0.9060776985279517,92642.52,39.025276,425.55832,0.0063274056,277.09412,2852.8506,1915.2523,27.508478,769.97626,467.33063,574.1405,0.8720234,10302.784,34661304.0,41769370.0,11257382.0,27489034.0,15392156.0,38.48957883673062,47.922528508087076,0.10210219449836011,6.8077456161601315,13.897301353005455,10.124490468200529,5.586350911128321,-1.6284140674887013,10815.009263676868,10898.19445869464,2973.6346207351853,7459.635535875145,285.8533977795373,93.32195515547619
2016,3,0.04738168733524617,0.0,11.118064545735251,10.877220590191428,3.598424926531152,0.43346447005205846,0.15105641522268343,-0.5854598930454813,0.5845207806032704,-0.24084427907382633,3.357580666488502,0.16603068738731963,0.08562202492612414,0.8856473203195492,1.0059866266601603,92505.41,38.940292,425.49704,0.0066716624,278.52332,2852.4329,1915.2872,27.65927,769.3027,467.0729,573.91797,0.8720234,10302.784,34659830.0,41773536.0,11256947.0,27480440.0,15398489.0,41.67171963303078,51.927534017709775,0.14490672336026333,8.259934054088125,16.51129781796425,10.711326191523765,7.2094370315921275,-1.455167481303082,10830.877148850586,10908.724740241047,2971.7419899312554,7451.568116849474,286.4919435500186,102.00409442818895
2016,4,0.04585348523278299,0.0,11.380993310012855,11.446943040937185,3.8013063749531284,0.15241325002079975,0.14600724546198762,-0.2993108230384678,0.29842045864825195,0.06595120430574752,3.8672572845825925,0.18618082231114386,0.08284057548735291,1.1332008534736815,0.9826066125242505,92504.81,38.979877,426.2383,0.0071171653,280.89993,2851.943,1915.3369,26.950352,769.44763,467.0517,573.83936,0.8720234,10302.784,34658310.0,41777840.0,11256498.0,27471558.0,15405037.0,39.80606904028052,48.19165189888948,0.18017081206422764,7.189199354354159,11.986680686554886,9.958720157654406,3.5984459825634265,-1.6377121732440556,10846.105575079126,10919.164563423239,2973.4253791620386,7430.773341323241,287.334266895416,95.36709110558839
2016,5,0.047269627009427495,0.0,13.066947164770681,14.512720989296213,4.4920973134139786,-1.2204704994474014,0.15059020848866567,1.0690618837543298,-1.0698802243496175,1.4457742812737706,5.937870833440684,0.18135462887585163,0.0857454325910112,1.6630786505629658,1.0420977514513652,92628.33,38.924812,425.42184,0.007632266,283.80417,2851.9087,1915.4263,26.002417,770.3353,467.1627,574.18475,0.8720234,10302.784,34656788.0,41782148.0,11256047.0,27462674.0,15411584.0,44.31417479218229,49.3648621568117,0.12385415834021757,6.398641615347894,-5.9677993295645875,9.975291990722967,-12.729976116593452,-2.393143507060537,10850.775692606969,10929.237336659262,2973.6460991417066,7402.075598882771,288.27497984047034,100.20153272268212
2016,6,0.045897396603322704,0.0,14.224597049178556,18.249885688419454,4.6481886274705175,-3.8534572995558847,0.14571947565400478,3.707057112478651,-3.707737814693246,4.025289228593465,8.673478150740266,0.1582255647463171,0.08305777953410143,1.6851045584189706,0.9546140599923092,92556.17,38.445183,421.0769,0.008471408,286.3243,2853.826,1915.435,25.060057,773.333,467.96008,574.887,0.8720234,10302.784,34655268.0,41786452.0,11255599.0,27453790.0,15418130.0,43.18391290982827,50.77114380946445,0.10856096030892833,4.9043899695154085,-39.699510633713764,9.572352145441462,-44.50904676725249,-2.555933302000452,10828.567159369844,10939.120553421792,2954.579997431276,7392.273825282779,289.0703550261085,98.96800764911706
2016,7,0.04794569052819497,0.0,15.177182493789587,19.60237380262697,4.658336925058393,-4.092589677020442,0.15091468053469725,3.9410220368154114,-3.941675186797511,4.425191004338558,9.083528233895777,0.3022998307869784,0.08585457638901062,1.1538319209648762,1.0113515153534536,92503.99,37.939007,416.3385,0.009322269,287.8988,2857.8306,1915.2245,24.599258,778.14856,469.3106,575.2511,0.8720234,10302.784,34653748.0,41790760.0,11255148.0,27444908.0,15424678.0,45.21640746252967,52.23088786092287,0.12741386735697757,5.19632426759843,-42.47126278536538,9.896471945502293,-46.77998376433938,-2.685103511649994,10782.460733572887,10948.97585150083,2928.8324105165016,7383.253428545415,289.53707644711176,102.77103345840796
2016,8,0.04854286981981204,0.0,14.423730598355178,16.55949267296819,4.357037772570038,-1.6813599988381611,0.15131721846728396,1.529388136441412,-1.530042808917642,2.1357626836106647,6.492801065178355,0.39644845087423164,0.08580806419331566,0.9647133332691737,1.0465024792210897,92562.9,37.909206,415.64377,0.009168786,287.76398,2860.5815,1914.9493,24.690283,781.1401,470.1393,575.2109,0.8720234,10302.784,34652204.0,41795140.0,11254690.0,27435878.0,15431332.0,44.53670321569814,51.630269703450836,0.10236764211799915,5.274457626924693,-12.070429244228624,9.928674596087891,-17.63197208082779,-2.5966624428331877,10755.13984694825,10959.025953154416,2918.9558936507156,7358.444996128416,289.4854672962622,101.54379818819166
2016,9,0.04747874925215001,0.0,12.956554317497648,12.990041330340318,3.9767631169524975,0.22822164305580372,0.14675437876121578,-0.37563756086456124,0.3749760862774565,0.03348506751876812,4.010248067061184,0.23389287230202171,0.08298058355649118,0.8653337026771624,0.9710502927191556,92587.46,38.087933,416.84314,0.008203878,285.81796,2861.2578,1914.7229,24.322905,782.4054,470.5741,575.0392,0.8720234,10302.784,34650680.0,41799444.0,11254240.0,27426994.0,15437879.0,40.44226376774149,49.38380788178835,0.07433960093749566,5.655787134765937,11.419907278621915,9.567289308135546,4.881467179881234,-2.681991762429878,10755.154491741156,10968.890396355555,2921.9627820137594,7335.9569739716535,288.7620117706423,95.55619838523327
2016,10,0.04930436904828639,0.0,12.805964874860365,11.625867494149134,4.301228314216132,1.4457190147368237,0.15171686366102222,-1.5981593485776102,1.5974360116160824,-1.1800971523371118,3.121131238003727,0.2414283649159188,0.08569598959411451,1.0262725668326311,0.9952283786333282,92700.92,38.56078,420.8901,0.0073036756,283.24988,2860.2778,1914.68,25.232023,780.55994,470.0279,574.90796,0.8720234,10302.784,34649160.0,41803756.0,11253791.0,27418116.0,15444426.0,40.87319599182622,49.89632695931557,0.09256348942237974,6.569846526337915,26.971414335040325,10.166535357635814,19.192002879905033,-3.110170434792416,10776.19934343309,10978.856312282334,2934.9344771741244,7305.938952578747,287.813808624187,97.43193296690208
2016,11,0.047532338896871806,0.0,11.571189170354046,10.861972899874672,3.9449038958991878,1.0204705995420227,0.14649610420747194,-1.1677190859700204,1.1669667037494946,-0.7092147234288859,3.2356888041249476,0.2867984260319645,0.08285173635158571,1.0277534502165508,0.9564583651808789,92685.914,38.775623,422.9454,0.006778511,280.73962,2858.9585,1915.0028,27.70845,776.468,468.57605,575.02124,0.8720234,10302.784,34647640.0,41808060.0,11253341.0,27409232.0,15450974.0,39.365333511788066,51.917747118011754,0.08233984971400234,6.787707967891385,21.632154557755953,10.344451527929758,13.35294982148319,-3.2285183724490634,10801.947857407724,10989.21606688851,2943.2258097885756,7309.2203874058205,287.0149831176218,98.15312844740521
2016,12,0.45197015783742245,0.0,11.218247095530387,11.187776506994851,3.6767118792340625,0.36546036658364756,0.5404380287927779,-0.9067372896424786,0.9058982431270124,-0.030470041389207836,3.6462418996961787,0.31107817035262997,0.08550999790486458,0.8326621647029242,0.9822031368457829,92787.56,39.002106,424.57553,0.0062319953,277.59116,2858.3564,1915.2434,28.608934,774.69946,467.85754,574.90204,0.8720234,10302.784,34646130.0,41812332.0,11252895.0,27400420.0,15457467.0,41.424185322181536,51.706690409852236,0.10138526916301735,7.356005335543673,19.370582775540274,11.41842189466995,9.980212245236853,-3.295335238775409,10819.51415456764,11000.229485441021,2952.536893085599,7384.541240482374,285.99140327239576,100.58826633674046
2017,1,0.5945164874447073,0.0,10.717971358099021,10.737754037836567,3.3186684569955105,0.5999171166877204,0.6791162717490806,-1.2799381305740098,1.2790334645615076,0.01978246325791133,3.33845083223423,0.5767386660409102,0.08701264251840257,0.7723423174866184,1.0029343304267968,92793.26,39.355846,428.18146,0.0059152604,276.5421,2857.0083,1915.3745,28.61997,772.73236,466.9562,573.9343,0.8720234,10302.784,34644500.0,41816530.0,11252456.0,27391582.0,15464174.0,39.78448301406318,53.30007198995033,0.10650207363709124,6.4767539973053605,25.208960854268245,11.810405624875017,14.752993159003294,-2.5783458885630184,10846.792166261064,11012.018823080543,2961.658162188895,7444.811938749924,285.7738412636395,99.66781107495596
2017,2,0.04107753379685164,0.0,9.704550623428077,9.260919800726697,2.991961814404931,1.3838495877280366,0.13650821119881584,-1.5212121317745186,1.5203578848741017,-0.4436299976077862,2.548331541765947,0.8687908939464251,0.07847061215215945,0.695580921092187,0.9423841544048628,92736.49,39.33191,428.32422,0.0061199917,277.3329,2855.924,1915.4799,29.225067,770.81824,466.46606,573.633,0.8720234,10302.784,34642904.0,41820280.0,11252062.0,27383488.0,15470506.0,36.55933621661475,48.511275770825414,0.09871660473083868,6.566935006427061,27.65244382594483,10.339705034255415,18.699229455490038,-1.72120603504481,10871.399541487592,11023.222266849027,2965.145545185107,7449.491485421091,286.13715451881166,91.73626359859807
2017,3,0.04520648569723562,0.0,11.309506611723918,10.663926470442675,3.715326288875076,0.8022115969652077,0.15067654342146852,-0.9538622892250714,0.9528879691060865,-0.645580369655363,3.0697458430950064,0.13672898420509227,0.08676404777361313,0.879867323601502,0.9985838795728341,92629.31,39.18267,427.597,0.006706727,278.44797,2854.8457,1915.6243,29.115414,769.6045,466.18167,573.387,0.8720234,10302.784,34641304.0,41824036.0,11251668.0,27375394.0,15476838.0,41.87330498427652,51.8936030102019,0.10171869595957343,7.413803859770629,21.24081718377591,10.941882804551199,11.544473010735912,-1.5916053177923097,10895.698193394428,11033.978811389494,2966.6178409717213,7438.345505011703,286.58041954919804,101.28243055020863
2017,4,0.043787371680537035,0.0,11.647466715658084,11.464365481515415,3.9348230202449486,0.5508979747901321,0.14566572485819052,-0.6975007518121856,0.6965635338929133,-0.1830991161568818,3.7517235541599803,0.33250148362640175,0.08396335658744647,1.1125754290333134,0.9689938942756271,92554.695,39.279427,429.2404,0.0070564603,280.99872,2854.115,1915.7864,28.066555,769.7273,466.19348,573.30975,0.8720234,10302.784,34639650.0,41827920.0,11251260.0,27367030.0,15483385.0,40.75732658201498,48.75904816041824,0.14783526439031958,7.2782968850031615,17.041280198084532,10.176804468972062,8.457969140599296,-1.8068859854579902,10914.333641044399,11044.646455541175,2966.3246074962603,7424.094837626309,287.4876106011971,96.9425068918267
2017,5,0.045363645153884136,0.0,13.37230954959523,14.44068022101419,4.644889647897799,-0.8963681911154708,0.15044520043829834,0.7450496309502341,-0.7459229335836426,1.0683706714189611,5.71326031931676,0.158481847472558,0.08694446332810912,1.6713961882487638,0.9787946531105263,92528.664,39.15151,428.4835,0.0078104693,283.8751,2853.6902,1915.9487,27.00766,770.282,466.36914,573.729,0.8720234,10302.784,34637996.0,41831800.0,11250854.0,27358660.0,15489932.0,43.66050943483333,51.07862785173638,0.12116138267669303,6.382124503652728,-1.947119238773099,10.194544800364657,-9.086057305055622,-2.6726602704552724,10924.093078357768,11054.941592626417,2964.4086344584084,7401.662382176487,288.35163836402813,101.24242317289912
2017,6,0.0443174390625245,0.0,14.180441576172598,17.683184298221022,4.714008111477597,-3.3796243187680375,0.14582612084268476,3.2330773829016834,-3.2337984557671007,3.5027430167247076,8.216751128202304,0.11797588774697942,0.08430512582435767,1.629430778848473,0.9476381883359863,92512.92,38.787334,425.07043,0.008540611,285.90506,2855.137,1916.0059,25.818245,773.0248,467.15,574.4149,0.8720234,10302.784,34636344.0,41835684.0,11250447.0,27350292.0,15496479.0,42.02360387835023,50.61754961560183,0.176216225019607,4.983648225865645,-33.84786709681718,9.781502263714865,-38.69491967523235,-2.8722422258768185,10907.03207334806,11065.042666165034,2949.986968082109,7390.990044277782,288.9384069424554,97.80101794483731
2017,7,0.04664928201805196,0.0,14.99095101171406,19.33281195379095,4.536514557185001,-3.914056229768903,0.15133447974449155,3.76203914929647,-3.7627218356647063,4.341862160072196,8.878377021756023,0.38491331215482205,0.08718104940044213,1.2072892020114523,1.0309230251550616,92464.79,38.312695,420.48746,0.009130564,287.58478,2858.7314,1915.8154,25.223394,777.52637,468.419,574.82916,0.8720234,10302.784,34634690.0,41839570.0,11250040.0,27341926.0,15503025.0,45.55764910412545,52.63456200937993,0.16666935693203772,5.633458703270094,-40.217570807631894,10.111203151943437,-44.564972500083485,-2.9111807565130308,10865.252732830499,11075.11368314616,2924.636132530812,7378.527328143139,289.4330880198994,103.9923391737075
2017,8,0.04740779335179468,0.0,14.307538718276192,16.373475558066275,4.30629974216572,-1.7561470420332626,0.15188422382834688,1.6035826249208185,-1.6042628752984456,2.0659350127971265,6.372234754962847,0.2625879122206243,0.08715117996871413,0.9729354105729726,1.0381801456787798,92493.41,38.183464,418.95694,0.009156398,287.53088,2861.4336,1915.5492,25.321306,780.41205,469.19235,574.7696,0.8720234,10302.784,34633010.0,41843510.0,11249627.0,27333420.0,15509680.0,43.40647468707658,51.89997122370758,0.10467333514489607,5.529923666421976,-12.901048862936712,10.14436075605912,-18.88868746174905,-2.735793208352938,10838.224977021913,11085.383069433607,2913.7244491603515,7358.4467643304,289.40329859769014,100.94104291235104
2017,9,0.046425728157828416,0.0,13.256459336844273,13.160464412067086,4.20578522971482,0.2986198439884902,0.14734135550042993,-0.44664913048109156,0.4459610981939477,-0.09599594693554536,4.109789420908783,0.18485884925212304,0.08430548496107804,0.9424993286302197,0.9629530304664513,92586.3,38.47847,421.33817,0.008521221,286.32095,2862.045,1915.3596,24.853455,781.7074,469.63437,574.6623,0.8720234,10302.784,34631350.0,41847390.0,11249220.0,27325054.0,15516227.0,39.82424331755479,51.991327860050184,0.053928466832200005,5.309960391408949,12.598063020491862,9.777046025186985,5.643212310211362,-2.6364011231091746,10839.122348295834,11095.463994167847,2918.9330982122274,7327.60825180828,288.96784856778436,97.17946003584612
2017,10,0.04830688322954302,0.0,12.732628159574233,11.218528452445753,4.182285287242848,1.9490532906274893,0.1524027282357565,-2.1022088922109106,2.101456018863246,-1.5140990981308278,2.6681858846131945,0.3871363819598628,0.08706101976940772,0.9083919362637971,1.0161611504372559,92623.53,38.8691,425.06754,0.007971661,283.34344,2860.9246,1915.2861,25.310429,780.2258,469.24576,574.57117,0.8720234,10302.784,34629696.0,41851270.0,11248813.0,27316684.0,15522773.0,41.701947846568295,52.03422836005137,0.07146378608469363,7.429288175072727,33.525240363396534,10.38947220183791,25.287392094908512,-3.1203764033921546,10862.508112924881,11105.64986029831,2930.3880378647095,7283.651369185688,288.02867774533564,101.23692816777708
2017,11,0.046602147165231145,0.0,11.385470032109879,10.068783318274654,3.9497996476711705,1.4618687091569882,0.1471857295882728,-1.6098384894576157,1.6090546505438397,-1.3166852404538076,2.633114407217363,0.1326708138549293,0.08415595516453322,0.9410947541255155,0.9545824559609173,92758.59,39.193413,427.25513,0.006905804,280.21027,2859.0366,1915.5475,27.945547,775.427,467.66537,574.4263,0.8720234,10302.784,34628044.0,41855156.0,11248407.0,27308318.0,15529320.0,39.31456830008951,51.18728984421573,0.07690636243683723,7.181326899956258,27.199840060691894,10.567979310882455,18.56234991553986,-3.4120770059836536,10895.827051962913,11116.236626010457,2945.0216967224305,7267.99914105973,286.9943719431305,97.76009140669834
2017,12,0.41962286691159534,0.0,11.409379790711682,11.343504514661618,3.811799738468835,0.28189205302169285,0.510722787657869,-0.7934823007417435,0.792614783586032,-0.06587525701888808,3.7459244624187704,0.20280171822832926,0.0868601837623828,0.9003595617286919,0.9831314776420186,92840.98,39.352955,428.3158,0.006474511,278.10092,2858.2197,1915.7996,28.238445,774.04987,467.0882,574.40375,0.8720234,10302.784,34626404.0,41859010.0,11248002.0,27300016.0,15535815.0,43.31011894740233,52.67315796006666,0.11884647669808628,7.387151243082159,17.928125937523617,11.658981302527094,8.6147953972139,-3.5128314809036048,10915.496877738764,11127.486018302006,2953.0710620673026,7336.72340503222,286.32308555405615,103.48927462724923
